,,,,,,,
,Boston,,MA,02114,Mass General Hospital,"Senior Community Resource Specialist
Integrated Care Management MGH

Archana Patel APATEL63@mgh.harvard.edu",
,Boston,,MA,02118,Mass General Hospital,Marsha - 617-585-7469,
,Cambridge,,MA,02139,Mass General Hospital,,
,Jamaica Plain,,MA,02130,Mass General Hospital,,
,South Boston,,MA,02127,Mass General Hospital,Dr. Bairnbaum,
,Boston,,MA,02122,Mass General Hospital,Senior Health Program Geratric Practice working with his PCP,
,Boston,,MA,02129,Mass General Hospital,walk-in,
,Cambridge,,MA,02140,Mass General Hospital,,
,Boston,,MA,02128,Mass General Hospital,GI Dept Blake 4th floor,
,Boston,,MA,02115,Mass General Hospital,,
,Boston,,MA,02114,Mass General Hospital,,
,Boston,,MA,02110,Mass General Hospital,,
,Charlestown,,Ma,02129,Mass General Hospital,Community Health Worker,
,Boston,,MA,02132,Mass General Hospital,,
,Brookline,,MA,02446,Mass General Hospital,GI or PCP,
,Cohasset,,MA,02025,Mount Auburn Hospital,,
,Cambridge,,MA,02138,Mount Auburn Hospital,,
,Cambridge,,MA,02138,Mount Auburn Hospital,,
,Cambridge,,MA,02138,Mount Auburn Hospital,Quimby Geriatrics Care,
,West Roxbury,,MA,02132,Partners HealthCare at Home,,
,,,,,Partners HealthCare at Home,,
,Boston,,MA,02115,Partners HealthCare at Home,,
,Boston,,MA,02215,Partners HealthCare at Home,,
,Dorchester,,MA,02121,Partners HealthCare at Home,,
,Mattapan,,MA,02126,Partners HealthCare at Home,,
,Dorchester,,MA,02125,Partners HealthCare at Home,,
,Boston,,MA,02118,Partners HealthCare at Home,,
,Boxborough,,MA,01719,Partners HealthCare at Home,,
,Somerville,,MA,02145,Somerville Hospital,,
,Boston,,MA,02113,Spaulding Rehabilitation Hospital,,
,Boston,,MA,02119,Spaulding Rehabilitation Hospital,,
,Brighton,,MA,02135,St. Elizabeth's Medical Center,,
,Brighton,,MA,02135,St. Elizabeth's Medical Center,,
,Brighton,,MA,02135,St. Elizabeth's Medical Center,,
,Brighton,,MA,02135,St. Elizabeth's Medical Center,,
,Brookline,,MA,02446,St. Elizabeth's Medical Center,,
,West Roxbury,,MA,02132,St. Elizabeth's Medical Center,,
,Dorchester,,MA,02122,St. Elizabeth's Medical Center,,
,Newton,,MA,02459,St. Elizabeth's Medical Center,,
,Woburn,,MA,01801-1838,St. Elizabeth's Medical Center,,
,Brighton,,MA,02135,St. Elizabeth's Medical Center,,
,boston,,MA,02130,Tufts Medical Center,,
,,,,,Tufts Medical Center,,
,Boston,,MA,02116,Tufts Medical Center,,
,,,,,Tufts Medical Center,,
,South Boston,,MA,02127,Tufts Medical Center,,
,,,,,Tufts Medical Center,,
,Boston,,MA,02121,Tufts Medical Center,,
,Roxbury,,MA,02119,Tufts Medical Center,,
,Boston,,MA,02118,Tufts Medical Center,,
,East Boston,,MA,02128,Tufts Medical Center,"Nurse Care Manager
Internal Medicine and Primary Care
Department of Medicine
Tufts Medical Center
800 Washington Street #398
Boston, Ma 02111
617 636 9757",
,Boston,,MA,02118,Tufts Medical Center,,
,South Boston,,MA,02127,Tufts Medical Center,"Tufts referred, Robert called in",
,Boston,,MA,02116,Tufts Medical Center,,
,South Boston,,MA,02127,Tufts Medical Center,,
,Boston,,MA,02111,Tufts Medical Center,,
,,,,02118,Tufts Medical Center,,
,Boston,,MA,02118,Tufts Medical Center,,
,Boston,,MA,02111,Tufts Medical Center,,
,Boston,,MA,02121,Tufts Medical Center,,
,Boston,,MA,02127,Tufts Medical Center,263 Tremont st - Tufts Medical Center Primary Care,
,Boston,,MA,02128,Tufts Medical Center,,
,Boston,,MA,02120,Tufts Medical Center,,
,South Boston,,MA,02127,Tufts Medical Center,,
,Dorchester,,MA,02125,Brienne Marshall Household,,
,Boston,,MA,02118,Brienne Marshall Household,,
,Roxbury,,MA,02119,Brienne Marshall Household,,
,,,,,Brienne Marshall Household,,
,Roxbury,,MA,02119-1902,Brienne Marshall Household,,
,Dorchester,,MA,02121,Brienne Marshall Household,,
,Roxbury,,MA,02119,Brienne Marshall Household,,
,Dorchester,,MA,02121,Brienne Marshall Household,Anna is the Community Resource Specialist for the  PACE Program @ UCHC,
,,,,,Veteran's Administration Hospital JP,,
,Boston,,MA,,Veteran's Administration Hospital JP,,
,West Roxbury,,MA,02132,Veteran's Administration Hospital JP,,
,Needham,,MA,02492-4609,Veteran's Administration Hospital JP,,
,Dedham,,MA,02026,Veteran's Administration Hospital JP,,
,Boston,,MA,02118,Veteran's Administration Hospital JP,,
,,,,,Veteran's Administration Hospital JP,,
,Medford,,MA,02155,Veteran's Administration Hospital JP,,
,,,,,Veteran's Administration Hospital JP,,
,Dorchester,,MA,02124,Veteran's Administration Hospital JP,,
,Hull,,MA,02045,Veteran's Administration Hospital JP,,
,East Boston,,MA,02128,Veteran's Administration Hospital JP,,
,Revere,,MA,02151,Veteran's Administration Hospital JP,,
,Boston,,MA,02111,Veteran's Administration Hospital JP,,
,Allston,,MA,02134,Veteran's Administration Hospital JP,,
,,,,,Veteran's Administration Hospital JP,,
,Brookline,,MA,,Veteran's Administration Hospital JP,,
,South Boston,,MA,02127,Veteran's Administration Hospital JP,,
,Providence,,RI,,Veteran's Administration Hospital JP,,
,Jamaica Plain,,MA,02130,Veteran's Administration Hospital JP,,
,Jamaica Plain,,MA,02130,Veteran's Administration Hospital JP,,
,Springfield,,ma,01109,Veteran's Administration Hospital JP,,
,,,,,Veteran's Administration Hospital JP,,
,Boston,,MA,02116,Veteran's Administration Hospital JP,,
,Revere,,MA,02151,Cambridge Health Alliance,,
,Somerville,,MA,02144,Cambridge Health Alliance,,
,Somerville,,MA,02138,Cambridge Health Alliance,,
,Cambridge,,MA,02138,Cambridge Health Alliance,,
,Somerville,,MA,02144,Cambridge Health Alliance,Jayne is activity coordinator for David's building,
,Somerville,,MA,02145,Cambridge Health Alliance,,
,Roxbury,,MA,02119,City Psych Nursing,,
,Roxbury,,MA,02119,Uphams Corner Elder Service Plan - Dudley Square,,
,Roxbury,,MA,02119,Uphams Corner Elder Service Plan - Dudley Square,,
,Boston,,MA,02114,Uphams Corner Elder Service Plan - Dudley Square,"Uriah Kashmann-Myrow, LICSW
Manager of Social Work
Upham's Elder Service Plan / PACE
Upham's Corner Health Center
Roxbury PACE Center/Nubian Square
36 Dearborn St, Boston, MA 02118
Desk: (617) 440-1615 x8929 | Mobile: (857) 352-1011 
Fax: (617) 442",
,Boston,,MA,02114,Amy Lowell House,,
,Jamaica Plain,,MA,02130,Angela Westover House,,
,Jamaica Plain,,MA,02130,Angela Westover House,,
,Boston,,MA,02118-3382,Anna Bissonnette House,,
,Boston,,MA,02118,Anna Bissonnette House,,
,Boston,,MA,02118,Anna Bissonnette House,,
,Boston,,MA,02118,Anna Bissonnette House,,
,Boston,,MA,02118,Anna Bissonnette House,,
,Boston,,MA,02118,Anna Bissonnette House,,
,Boston,,MA,02118,Anna Bissonnette House,,
,Boston,,MA,02118,Anna Bissonnette House,,
,Boston,,MA,02118,Anna Bissonnette House,,
,Boston,,MA,02130,Back of the Hill Apartments,,
,JP,,MA,02130,Back of the Hill Apartments,,
,Jamaica Plain,,MA,02130,Back of the Hill Apartments,,
,Jamaica Plain,,MA,02130,Back of the Hill Apartments,,
,Jamaica Plain,,MA,02130,Back of the Hill Apartments,,
,Brookline,,MA,02446,CareOne at Brookline,"Can also speak with Elizabeth Pond at CareOne, ex. 2577.",
,Brookline,,MA,02446,CareOne at Brookline,Call SW Jesse Brown at 617-991-2601.,
,Boston,,MA,02127,Castle Cove Co-op Apartments,,
,Boston,,MA,02127,Castle Cove Co-op Apartments,,
,South Boston,,MA,02127,Castle Cove Co-op Apartments,,
,Boston,,MA,02135,Chestnut Park at Cleveland Circle,RSC,
,Brighton,,MA,02135,Chestnut Park at Cleveland Circle,,
,,,,,Chestnut Park at Cleveland Circle,,
,,,,,Chestnut Park at Cleveland Circle,,
,Brighton,,MA,02135,Chestnut Park at Cleveland Circle,,
,Brighton,,MA,02135,Chestnut Park at Cleveland Circle,,
,Brighton,,MA,02135,Chestnut Park at Cleveland Circle,Owned a women's clothing store,
,Brookline,,MA,02445,Goddard House Assisted Living,,
,Brookline,,MA,,Goddard House Assisted Living,,
,,,,,Goddard House Assisted Living,,
,Brookline,,MA,02446,Goddard House Assisted Living,"Tech savvy, interesting and loves new people",
,Jamaica Plain,,MA,02130,Hearth at Burroughs Street,,
,Boston,,MA,02114,Marian Manor,,
,Boston,,MA,02115,Morville House,,
,Boston,,MA,02215,Morville House,,
,Boston,,MA,02115,Morville House,,
,Boston,,MA,02215,Morville House,,
,Jamaica Plain,,MA,02130,Nate Smith House,,
,Jamaica Plain,,MA,02130-1880,Nate Smith House,,
,Jamaica Plain,,MA,02130,Nate Smith House,,
,Jamaica Plain,,MA,02130,Nate Smith House,,
,,,,,Nate Smith House,,
,Jamaica Plain,,MA,02130,Nate Smith House,,
,Jamaica Plain,,MA,02130,Nate Smith House,,
,Jamaica Plain,,MA,02130,Nate Smith House,,
,Jamaica Plain,,MA,02130,Nate Smith House,,
,,,,,Rogerson Egleston Adult Day Health Program,,
,Roxbury,,MA,02119,Rogerson Egleston Adult Day Health Program,,
,Roslindale,,MA,02131,Rogerson Egleston Adult Day Health Program,,
,Roxbury,,MA,02119,Rogerson Egleston Adult Day Health Program,,
,Dorchester,,MA,02122,Rogerson Egleston Adult Day Health Program,,
,Roslindale,,MA,02131,Roslindale House,,
,Roslindale,,MA,02131,Roslindale House,,
,Roslindale,,MA,02131,Roslindale House,,
,Roslindale,,MA,02131,Roslindale House,,
,Roslindale,,MA,02131,Roslindale House,,
,Roxbury,,MA,02119,Antonn Bryant Household,,
,Roxbury,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Roxbury,,MA,02119-2052,Antonn Bryant Household,Dawn Matchett- SW at RAL,
,Roxbury,,MA,02119,Antonn Bryant Household,,
,Roxbury,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,"Prior referral info: Antonn Bryant; 	
Ruggles Assisted Living; (617) 427-0142, 8/28/2012",
,Roxbury,,MA,02119,Antonn Bryant Household,,
,Roxbury,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Roxbury,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Roxbury,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02119,Antonn Bryant Household,,
,Boston,,MA,02118,St. Helena's House,,
,,,,,St. Helena's House,,
,Boston,,MA,02118,St. Helena's House,,
,Dorchester,,MA,02122,St. Joseph's Nursing Care Center,,
,Boston,,MA,02118,Symphony Plaza West,,
,Boston,,MA,02115,Symphony Plaza West,,
,Boston,,MA,02118,Symphony Plaza West,,
,Charlestown,,MA,,Zelma Lacey,,
,Charlestown,,MA,02129,Zelma Lacey,,
,Chesea,,MA,02150,Zelma Lacey,"Clinical Social Worker
Elder Service Plan",
,Charlestown,,MA,02129,Zelma Lacey,,
,Charlestown,,MA,02129,Zelma Lacey,,
,Chelsea,,MA,02150,Zelma Lacey,Initial referal person: Aria Boucher (617) 947-6227,
,Charlestown,,MA,02129,Zelma Lacey,,
,Boston,,MA,02129,Zelma Lacey,,
,Boston,,MA,02129,Zelma Lacey,,
,Boston,,MA,02129,Zelma Lacey,,
,Charlestown,,MA,02129,Zelma Lacey,,
,Charlestown,,MA,02129,Zelma Lacey,,
,Charlestown,,MA,02129,Zelma Lacey,,
,Boston,,MA,02129,Zelma Lacey,,
,Charlestown,,MA,02129,Zelma Lacey,,
,Jamaica Plain,,MA,02130,FriendshipWorks Staff,,
,jamaica Plain,,MA,02119,FriendshipWorks Staff,,
,Roxbury,,MA,02119,FriendshipWorks Staff,,
,Jamaica Plain,,MA,02130,FriendshipWorks Staff,,
,Roxbury,,MA,02119,FriendshipWorks Staff,,
,Boston,,MA,02135,FriendshipWorks Staff,,
,Jamaica Plain,,MA,02130,FriendshipWorks Staff,,
,Jamaica Plain,,MA,02130,FriendshipWorks Staff,,
,Jamaica Plain,,MA,02130,Martha Eliot Health Center,,
,Roxbury,,MA,02119,Martha Eliot Health Center,,
,,,,,Massachusetts Association for the Blind and Visually Impaired,,
,Boston,,MA,02119,Massachusetts Association for the Blind and Visually Impaired,"11/5- Ingred Philemond
	617 6386108
Registered Nurse Boston Medical Center",
,Boston,,MA,02215,Massachusetts Association for the Blind and Visually Impaired,,
,Roxbury,,MA,02119,MGH Senior Healthwise,,
,Boston,,MA,02114,MGH Senior Healthwise,,
,Boston,,MA,02114,MGH Senior Healthwise,,
,Boston,,MA,02114,MGH Senior Healthwise,,
,Mattapan,,MA,02126,MGH Senior Healthwise,,
,Boston,,MA,02114-4509,MGH Senior Healthwise,,
,Boston,,MA,02115,MGH Senior Healthwise,,
,Boston,,MA,02114,MGH Senior Healthwise,,
,,,,,MGH Senior Healthwise,,
,Boston,,MA,02114,MGH Senior Healthwise,,
,Boston,,MA,02114,MGH Senior Healthwise,,
,Boston,,MA,02114-1206,MGH Senior Healthwise,,
,Roxbury,,MA,02119,North Suffolk Mental Health Association,,
,Boston,,MA,02129,North Suffolk Mental Health Association,,
,Boston,,MA,02115,North Suffolk Mental Health Association,,
,Brookline,,MA,02446,North Suffolk Mental Health Association,,
,Boston,,MA,02114,North Suffolk Mental Health Association,"Recovery Support Specialist
Community Based Flexible Supports
North Suffolk Mental Health Association",
,Boston,,MA,02128,North Suffolk Mental Health Association,,
,Brighton,,MA,02135,"S.W.A.N. Society in Boston, Inc.",,
,Chestnut Hills,,MA,02467,Plan of Ma & RI,,
,Jamaica Plain,,MA,02130,Fenway Health,,
,Boston,,MA,02132,Fenway Health,,
,Dorchester,,MA,02125,Fenway Health,,
,Boston,,MA,02114,Boston Emergency Team,,
,Roxbury,,MA,02119-1662,Fuente de Vida,,
,,,,,Fuente de Vida,,
,Jamaica Plain,,MA,02130,Guardian Healthcare,,
,Roxbury,,MA,02119,Guardian Healthcare,,
,,,,,Guardian Healthcare,,
,Boston,,MA,02130,Brigham and Women's Advanced Primary Care Associates,,
,Boston,,MA,02130,Brigham and Women's Advanced Primary Care Associates,"Social Worker at Fish Center for Women's Health, Primary Care",
,Dorchester,,MA,02121,Brigham and Women's Advanced Primary Care Associates,,
,Boston,,MA,02130,Brigham and Women's Advanced Primary Care Associates,,
,West Roxbury,,MA,02132,Brigham and Women's Advanced Primary Care Associates,,
,Roxbury,,MA,02119,Brigham and Women's Advanced Primary Care Associates,,
,Jamaica Plain,,MA,02130,Brigham and Women's Advanced Primary Care Associates,,
,Mattapan,,MA,02126,Brigham and Women's Advanced Primary Care Associates,That is her cell phone number,
,Brighton,,MA,02135,Veronica B. Smith Senior Center,,
,Brighton,,MA,02135,Veronica B. Smith Senior Center,,
,Brighton,,MA,02135,Veronica B. Smith Senior Center,,
,Brighton,,MA,02135,Veronica B. Smith Senior Center,,
,Boston,,MA,02135,PACE,,
,Boston,,MA,02124,PACE,Harbor Health Services Inc. I am her Social Worker through PACE program,
,East Boston,,MA,02128,PACE,,
,Roxbury,,MA,02119,PACE,,
,Dorchester,,MA,02124,PACE,,
,,,,,PACE,,
,Boston,,MA,02135,PACE,,
,Dorchester,,MA,02121,PACE,,
,Roxbury,,MA,02120,PACE,,
,Brookline,,MA,02445,PACE,,
,Brighton,,MA,02315,PACE,,
,,,,,PACE,,
,Boston,,MA,02115,PACE,,
,Boston,,MA,02115,PACE,,
,Jamaica Plain,,MA,,PACE,,
,Dorchester,,MA,02124,PACE,,
,Boston,,MA,02118,PACE,,
,Brighton,,MA,02135,PACE,,
,Boston,,MA,02115,PACE,,
,,,,,PACE,,
,Dorchester,,MA,02124,PACE,,
,Boston,,MA,02131,PACE,,
,"Roxbury, Boston",,MA,02119,PACE,,
,Brighton,,MA,02135,PACE,is an intern with PACE,
,Roslindale,,MA,02131,PACE,,
,Brighton,,MA,02135,PACE,,
,Brighton,,MA,02135,PACE,,
,Jamaica Plain,,MA,02130,PACE,,
,,,,,PACE,,
,Brighton,,MA,02135,PACE,,
,Brighton,,MA,02135,PACE,"intern, works M W TH",
,East Boston,,MA,02128,PACE,,
,Boston,,MA,02135,PACE,PACE SW,
,Brighton,,MA,02135,PACE,,
,Brighton,,MA,02135,PACE,,
,Newton,,MA,02466,PACE,,
,Boston,,MA,02135,PACE,,
,Boston,,MA,02130,PACE,,
,Boston,,MA,02115,PACE,,
,Boston,,MA,02135,PACE,,
,Boston,,MA,02135,PACE,PACE SW,
,Boston,,MA,02109,Seasons Hospice and Palliative Care,,
,Roslindale,,MA,02131,Rogerson Adult Day Health Program,,
,Boston,,MA,02131,Rogerson Adult Day Health Program,,
,Roslindale,,MA,02131,Rogerson Adult Day Health Program,,
,Roslindale,,MA,02131,Rogerson Adult Day Health Program,,
,Brighton,,MA,02135,Rogerson Adult Day Health Program,,
,Boston,,MA,02131,Rogerson Adult Day Health Program,,
,Roslindale,,MA,02131,Rogerson Adult Day Health Program,,
,Roslindale,,MA,02131,Rogerson Adult Day Health Program,,
,Boston,,MA,02131,Rogerson Adult Day Health Program,,
,Boston,,MA,02131,Rogerson Adult Day Health Program,,
,Boston,,MA,02131,Rogerson Adult Day Health Program,,
,Roslindale,,MA,02131,Rogerson Adult Day Health Program,,
,Roslindale,,MA,02131,Rogerson Adult Day Health Program,,
,Boston,,MA,02124,Rogerson Adult Day Health Program,,
,Boston,,MA,02119,Rogerson Adult Day Health Program,,
,Brookline,,MA,02445,So Huntington Primary Care,,
,,,,,Charlesbank Apartments,,
,Boston,,MA,02134,Allston Brighton Community Development Corporation,,
,Boston,,MA,02134,Allston Brighton Community Development Corporation,,
,Boston,,MA,02134,Allston Brighton Community Development Corporation,Brighton CDC,
,,,,,BU Geriatrics,,
,Roxbury,,MA,02119,BU Geriatrics,,
,South Boston,,MA,02127,BU Geriatrics,,
,Boston,,MA,02118,BU Geriatrics,,
,Boston,,MA,02127,BU Geriatrics,,
,Roxbury,,MA,02119,BU Geriatrics,,
,Dorchester,,MA,02121,Latisha Boykin Household,,
,South Boston,,MA,02127,National Church Residency,,
,Brookline,,MA,02446,UCPB,,
,Boston,,MA,02131,Arbour Counseling,SW Intern therapist,
,Brighton,,MA,02135,Jewish Family & Children's Services - Waltham,"Harriet Lazarus, from Your Elder Experts, 781-296-0987 may be best contact.  She contacted KJ on 8.19.19 to ensure Davida could get another match after her move to Chestut Park",
,Brookline,,MA,02445,Jewish Family & Children's Services - Waltham,,
,West Roxbury,,MA,02132,Jewish Family & Children's Services - Waltham,,
,Brookline,,MA,02445,Jewish Family & Children's Services - Waltham,"Hilary Tolan, MSAE

Program Manager​

Aging Well at Home

Jewish Family & Children's Service

1430 Main Street, Waltham, MA 02451

htolan@jfcsboston.org

617-730-2989",
,Brookline,,MA,02446,Jewish Family & Children's Services - Waltham,,
,Boston,,MA,02116,Jewish Family & Children’s Services Visiting Nurse Association,,
,Boston,,MA,02215,Kim Banovic and Maura Driscoll Household,,
,Somerville,,MA,02145,Massachusetts Alliance of Portuguese Speakers,,
,Somerville,,MA,02145,Massachusetts Alliance of Portuguese Speakers,,
,Cambridge,,MA,02141,Massachusetts Alliance of Portuguese Speakers,,
,Somerville,,MA,02145,Massachusetts Alliance of Portuguese Speakers,,
,Newton,,MA,02459,Massachusetts Alliance of Portuguese Speakers,,
,Cambridge,,MA,02141,Massachusetts Alliance of Portuguese Speakers,Cell: 857-263-1071,
,Somerville,,MA,02144,Massachusetts Alliance of Portuguese Speakers,,
,Somerville,,MA,02143,Massachusetts Alliance of Portuguese Speakers,,
,Cambridge,,MA,02141,Massachusetts Alliance of Portuguese Speakers,Cell: 857-263-1071,
,Medford,,MA,02155,Massachusetts Alliance of Portuguese Speakers,,
,Cambridge,,MA,02141,Massachusetts Alliance of Portuguese Speakers,,
,Medford,,MA,02155,Massachusetts Alliance of Portuguese Speakers,,
,Everett,,MA,02149,Massachusetts Alliance of Portuguese Speakers,,
,Brookline,,Mass,02445,The Village at Brookline,Wellness Coordinator,
,Boston,,MA,02118,Hearth Anna Bissonnette House,,
,South Boston,,MA,02127,South Shore Mental Health,,
,South Boston,,MA,02127,South Boston Elderly Apartments,,
,South Boston,,MA,02127,South Boston Elderly Apartments,"Resident Service Coordinator
Elderly Housing Development & Operations Corporation",
,Roxbury,,MA,02119,VNAB,,
,Boston,,MA,02118,VNAB,,
,Hyde Park,,MA,02136,VNAB,,
,Jamaica Plain,,MA,02130,VNAB,,
,Boston,,MA,02129,VNAB,,
,Cambridge,,MA,02139,VNAB,,
,Mattapan,,MA,02126,VNAB,,
,Boston,,MA,02118,VNAB,,
,Roxbury,,MA,02118,VNAB,,
,Dorchester,,MA,02121,VNAB,,
,Chelsea,,MA,02150,VNAB,,
,Boston,,MA,02215,VNAB,,
,Roslindale,,MA,02131,Caregiver Homes,,
,Hyde Park,,MA,02136,Caregiver Homes,,
,Dorchester,,MA,02124,Caregiver Homes,,
,Dorchester,,MA,02124,Caregiver Homes,,
,Boston,,MA,02118,Caregiver Homes,,
,Roxbury,,MA,02119,Mass Rehab Commission,,
,,,,,Magaret Shea Adult Day Health Program,,
,Brighton,,MA,02135,suburban home health care,,
,Cambridge,,MA,02138,suburban home health care,,
,Boston,,MA,02118,Boston Health Care for the Homeless,,
,,,,,Oak Square YMCA,,
,Boston,,MA,02118,Uphams Corner Health Center,"Social Worker, Upham's Corner Health Center
Jamaica Plain PACE Center/Jackson Square",
,Boston,,MA,02127,Uphams Corner Health Center,,
,Boston,,MA,02119,Uphams Corner Health Center,,
,Boston,,MA,02120,Uphams Corner Health Center,,
,South Boston,,MA,02127,Uphams Corner Health Center,Social Worker,
,Boston,,MA,02114,VA Hospital,,
,Boston,,MA,02120,VA Hospital - Boston,,
,New Hampshire,,,,VA Hospital - Boston,,
,,,,,VA Hospital - Boston,,
,Quincy,,MA,02171,VA Hospital - Boston,,
,Carver,,MA,02330,VA Hospital - Boston,,
,Watertown,,MA,02472,VA Hospital - Boston,,
,Jamaica Plain Boston,,MA,02130,VA Hospital - Boston,,
,,,,,VA Hospital - Boston,,
,Dorchester,,MA,02125,VA Hospital - Boston,,
,,,,,VA Hospital - Boston,,
,,,,,VA Hospital - Boston,,
,Hubert,,NC,28539,VA Hospital - Boston,,
,Jamaica Plain,,MA,02130,VA Hospital - Boston,,
,Kingston,,NH,03848,VA Hospital - Boston,,
,Springfield,,MA,01109,VA Hospital - Boston,,
,Jamaica Plain,,MA,02130,VA Hospital - Boston,,
,Epson,,NH,03234,VA Hospital - Boston,,
,Fall River,,MA,02720,VA Hospital - Boston,,
,,,,,VA Hospital - Boston,,
,Dorchester,,MA,02125,RIDE Eligibility Center,,
,Jamaica Plain,,MA,02130,Brookside Community Health Center,Please contact her daughter Deborah Williams at 857-719-9222 to schedule intake,
,Boston,,MA,02130,Brookside Community Health Center,,
,Jamaica Plain,,MA,02130,Southern Jamaica Plain  Health Center,,
,Roxbury,,MA,02119,Southern Jamaica Plain  Health Center,,
,South Boston,,MA,02127,Southern Jamaica Plain  Health Center,,
,Dorchester,,MA,02121,Southern Jamaica Plain  Health Center,,
,Boston,,MA,02118,Southern Jamaica Plain  Health Center,"Recipient is in constant pain. PCP Christina 
Alexander",
,Jamaica Plain,,MA,02130,Southern Jamaica Plain  Health Center,Jasmine is the community health worker at SJPHC.,
,Brighton,,MA,02135,Charlesview Residences,,
,Brighton,,MA,02135,Charlesview Residences,,
,Brighton,,MA,02135,Charlesview Residences,,
,Brighton,,MA,02135,Charlesview Residences,,
,Brighton,,MA,02135,Charlesview Residences,,
,Roxbury,,MA,02119,Council Tower,,
,East Boston,,MA,02128,Boston Self Help Center,"Kelly, supervisor of social workers
Barnes PACE in East Boston 127 Marion St.
MarcellaK@ebnhc.org
617-568-6333",
,Jamaica Plain,,MA,02130,Boston Self Help Center,,
,Dorchester,,MA,02124,Boston Self Help Center,,
,Brookline,,MA,02446,Life Care Directions of New England,,
,Newton,,MA,02458,Steward Health Care,Community Health Worker,
,Boston,,MA,02121,Boston Veterans Hospital - West Roxbury Campus,,
,Boston,,MA,02114,The Stearns,,
,Brighton,,MA,02135,Corey Hill Nursing Home,,
,Brookline,,MA,02445,Beth Israel Deaconess HealthCare - Chestnut Hill,"Senior Clinical Social Worker
Outpatient Palliative Care",
,Brookline,,MA,,Beth Israel Deaconess HealthCare - Chestnut Hill,,
,Roslindale,,MA,02131,Beth Israel Deaconess HealthCare - Chestnut Hill,,
,Boston,,MA,02115,Beth Israel Deaconess HealthCare - Chestnut Hill,,
,East Boston,,MA,02128,Nizhoni Health Systems,,
,Brookline,,MA,02446,Hebrew SeniorLife Home Care,,
,West Roxbury,,MA,02132,Sophia Snow Place,,
,West Roxbury,,MA,02132,Sophia Snow Place,,
,Jamaica Plain,,MA,02130,Sophia Snow Place,,
,West Roxbury,,MA,02132,Sophia Snow Place,,
,West Roxbury,,MA,02132,Sophia Snow Place,,
,West Roxbury,,MA,02132,Sophia Snow Place,,
,West Roxbury,,MA,02132,Sophia Snow Place,,
,Jamaica Plain,,MA,02130,Sophia Snow Place,,
,Charlestown,,MA,02129,Robert A Georgine Towers,RSC,
,Boston,,MA,02129,Robert A Georgine Towers,,
,Boston,,MA,02129,Robert A Georgine Towers,,
,Charlestown,,MA,02129,Robert A Georgine Towers,,
,,,,,Nightingale Visiting Nurses,,
,Brookline,,MA,02446,Health Leads,,
,Somerville,,MA,02144,Health Leads,,
,Allston,,MA,02134,Health Leads,,
,,,,,Health Leads,,
,Mattapan,,MA,02126,Health Leads,,
,Boston,,MA,02116,Health Leads,,
,Malden,,MA,02148,Health Leads,,
,Boston,,MA,02118,Bay Cove Human Services,,
,Mattapan,,MA,02126,Bay Cove Human Services,,
,Hyde Park,,MA,02136,Bay Cove Human Services,,
,South Boston,,MA,02127,South Boston Community Health Center,Behavioral Health Clinician,
,Boston,,MA,02127,South Boston Community Health Center,,
,Dorchester,,MA,02125,South Boston Community Health Center,,
,Boston,,MA,02122,South Boston Community Health Center,,
,Boston,,MA,02127,South Boston Community Health Center,,
,South Boston,,MA,02127,South Boston Community Health Center,Case Manager,
,South Boston,,MA,02127,South Boston Community Health Center,Mary leaving 7/2022- new case manager is Lechilly White 617-464-5866,
,South Boston,,MA,02127,South Boston Community Health Center,,
,Boston,,MA,02127,South Boston Community Health Center,,
,Boston,,MA,02127,South Boston Community Health Center,,
,South Boston,,MA,02127,South Boston Community Health Center,,
,Boston,,MA,02127,South Boston Community Health Center,,
,Boston,,MA,02127,South Boston Community Health Center,,
,South Boston,,MA,02127,South Boston Community Health Center,"Clinical Social Worker - Behavioral Health

Also can contact Mary McPherson at (617) 464-7556",
,Boston,,MA,02127,South Boston Community Health Center,,
,Jamaica Plain,,MA,02130,South Boston Community Health Center,,
,Boston,,MA,02127,South Boston Community Health Center,,
,Newton,,MA,02459,2Life Communities,Director of Resident Services where she lives in senior housing.,
,Brighton,,MA,02135,2Life Communities,Easily offended.  Has had a previous visitor that lasted a long time.  Not many friends or family.,
,Brighton,,MA,02135,2Life Communities,,
,Jamaica Plain,,MA,02130,Beacon - Senior Home Health,,
,Brookline,,MA,02446,Ophthalmic Consultants of Boston,,
,Dorchester,,MA,02124,Codman Square Health Center,,
,West Roxbury,,MA,02132,Sophia Snow Place,,
,Boston,,Massachusetts,02115,Compass on the Bay,,
,Boston,,MA,02127,Compass on the Bay,,
